song,label
"Baczność!
Spocznij!
Żołnierze, najważniejsza w wojsku jest: ZABAWA !

Dokoła lasy, dzikie pustynie,
a w sercu smutek, tęsknota, żal,
a my w koszarach jak na Sybirze,
stęsknione oczy patrzą w dal. 
A my w koszarach jak na Sybirze,
stęsknione oczy patrzą w dal.

A ty się bracie tym nie denerwuj,
a ty mój bracie tym nie martw się,
bo za dni parę pociągi ruszą
i do cywila powiozą cię.
Bo za dni parę pociągi ruszą
i do cywila powiozą cię.

Weźmiesz do ręki ołówek, papier
i do rodziny napiszesz list,
by ci przysłali czarny garnitur,
no i pieniędzy na kilka dni,
By ci przysłali czarny garnitur,
no i pieniędzy na kilka dni.

Bo za dni parę pociągi ruszą
i do cywila powiozą cię. - x<EOST>4",1
"Zobaczymy teraz, kto tu rację ma
Wielki pałac czy też może ja
Postoimy tutaj dłużej, ja mam czas
Kto się zegnie pierwszy i kto runie w piach.
<EOST>
Giga giganci zawsze mają czas
Kawałek dam ci, co ze stołu spadł
<EOST>
Napisałeś mój poeto tyle słów
Ulepionych z gliny i z glinianych nóg
Mętne oczy widzą tylko nos
Zanurzony w sosie i zwieszony w dół
I zwieszony w dół
<EOST>
Giga giganci zawsze mają czas
Kawałek dam ci, co ze stołu spadł
Dam ci kawałek siebie
Nie pytaj jak i skąd
I odrobinę tlenu
Giganci tacy są
<EOST>
Nie wierz rzeczom po trzydziestce, nie wierz im
Wielka bestia pielęgnuje zęby im
Jesteś piękna, sfora psów zatacza krąg
Jesteś piękna kiedy tańczysz z nią
Kiedy tańczysz z nią
<EOST>
Giga giganci zawsze mają czas
Kawałek dam ci, co ze stołu spadł
Dam ci kawałek siebie
Nie pytaj jak i skąd
I odrobinę tlenu
Giganci tacy są
<EOST>
Dam ci kawałek siebie
Nie pytaj jak i skąd
I odrobinę tlenu
Giganci tacy s<EOST>ą",0
"[Zwrotka 1]
Chciałbym każdy z naszych dni
Móc wyświetlić tak jak film
Przeżyć wszystko jeszcze raz (jeszcze raz)
Chciałbym coś od siebie dać
By demonom było lżej
Żyć spokojnie obok nas (obok nas)
Chciałbym nadać słowom sił
Wierzyć, że tych trudnych chwil
Nie wpuścimy za nasz próg
Wiem, że nie tak łatwo znów
Wybrać jedną z tylu dróg
Zobacz nadal jestem tu
<EOST>
[Bridge]
Ja wiem, ja wiem, ja też tak czasem mam
Ja wiem, ja wiem, te myśli
Że już nic nie czeka nas, zdarzają się
<EOST>
[Zwrotka 2]
Ponoć są gdzieś blisko
Lecz nikt dokładnie nie wie gdzie
Wyspy gdzie nie znają łez
Wiem, że tęsknisz do tych lat
Kiedy wystarczało nam
By wе dwoje wyjść na dach
<EOST>
[Bridge]
Ja wiem, ja wiem, ty tеż tak czasem masz
Ja wiem, ja wiem, te myśli
Że już nic nie czeka nas, zdarzają się
<EOST>
[Refren]
Przyjdzie taki dzień, ze znów zaproszą nas
Zatańczymy bez pamięci i bez dat
A na powitanie powszedniego dnia
W najcieplejszą zimę od tysiąca lat
<EOST>
[Zwrotka 3]
Co bym mógł obiecać ci
Żeby ukołysać strach
Nie dać mu wyrosnąć w nas
Tak by każda twoja myśl
Była mi jak dobry czar
Podróż poza brzegi map
I taka jedna myśl nie daje tylko spać i nie wiem już
Inie wiem co tak ciągle karze nam, powracać tu
<EOST>
[Refren]
Przyjdzie taki dzień, ze znów zaproszą nas
Zatańczymy bez pamięci i bez dat
A na powitanie powszedniego dnia
W najcieplejszą zimę od tysiąca la<EOST>t",0
"stoję, czekam i patrze słucham nie widzę siadam , wstaje i witam łykam, nie gryzę gwiżdżę, wybiegam zanurzam nurkuję i pływam dobrze sie czuje stoję, nie płacę nie muszę nieczego nie psuję nooooo popatrz... mówię, coś plącze mi w głowie i nikt nie podpowie strzelam, wygrywam dotykam nie czują przenikam zanikam , zanikam zanikam jak nikt, jak nikt noooo popatrz... i tylko papapapapapa no popatrz siadam, zaypiam i śni mi sie wysokie drzewo wspinam sie , spadam i budzę sie, wstaję startuję, startuję, startuję i tylko pa pa pa pa pa <EOST>
",0
"Zwrotka 1: Quebonafide]
Żywię jeszcze kilka obaw
Kiedy w końcu zamknę bistro
I przestanę medytować
Znów stanę się konsumpcjonistą
Płytki świat mnie wyhodował
Ja wyhodowałem piękny ból, przepiękny ból
Ale już moja w tym głowa
żeby przebić ten jebany mur na pół
Chcę znów tak czuć, że nie potrzebuję nic do szczęścia
Zmiana podejścia
Czy przeczę sam sobie, przeczę sam sobie
Znam te uliczki i miejsca od dziecka
Graj mi na obieg, podaj mi na obieg
Możesz stworzyć sobie piękny raj
Pełen blasku i widowiska
Widzieć majestat, złoto i skarb
A niedostatek odczuwać w myślach
Powiedz jak długo to może trwać
Chcesz odpowiadać pytaniem?
Każda z tych płytkich żądz, naiwnych władz
To jak zabawa w znikanie
Możesz stać w tym miejscu
Tam gdzie materia to totem Que
Ale to płytkie bez dwóch zdań
Więc nie zamierzam stawiać kropek nie
<EOST>
[Bridge: Wac Toja]
O panie, daj mi oczyścić duszę, ja czuję, że muszę
Jej taniec zmiata w pył każdy kruszec
O przed nią nie mogę uciec
Proszę zabierz, czego chciałem
W czym zatraciłem się ciałem
Bo wiem, że czekają mnie te wieczne katusze
<EOST>
[<RBEG>Refren: Wac Toja] x4
O, o, o wiem czekają mnie te wieczne katusze, ooo<REND>
<EOST>
[Zwrotka 2: Wac Toja]
Demony wołają mnie
(a ja im nie mówię, nie mówię, nie)
Chcą moją duszę i chcą moją krew
(a ja im nie mówię, nie mówię, nie)
To walka dwóch światów a moje życie pije Nosferatu
Ta prawda zza światów, ta płynie ze mnie
To ja medium nie Tau
Wszystko co mam, dzięki duchowości
Ona przeplata świat nienawiści i miłości
Mam słońce i świat, jestem daleki od zazdrości
To dwie z moich kart, mam gdzieś ten twój pościg
Czasem zamykają mi się drzwi od środka, za nimi otchłań
Czasem czuję, że mogę temu sprostać i za nie się dostać
Czasem czuję, że to nie plan, ich strażnicy sterują mnie zdalnie
Czasem czuję, czasem czuję, czasem czuję, Panie okaż łaskę
<EOST>
[Bridge: Wac Toja]
O panie, daj mi oczyścić duszę, ja czuję, że muszę
Jej taniec zmiata w pył każdy kruszec
O przed nią nie mogę uciec
Proszę zabierz, czego chciałem
W czym zatraciłem się ciałem
Bo wiem, że czekają mnie te wieczne katusze
<EOST>
[<RBEG>Refren: Wac Toja] x4
O, o, o wiem czekają mnie te wieczne katusze, ooo<REND>
<EOST>
[Zwrotka 3: Quebonafide]
Mój człowiek mi się, żali, że nie ma na szamkę
Że to go albo zniszczy albo w końcu zamknie
I co by się nie działo, zaczynamy walkę
Jak mógłbym chwalić się okularami czy zegarkiem?
Wyjaśnię ci tylko sprawę nim zasnę
Trzecią godzinę przesiaduję w knajpie przy szklance
Nie jestem trzeźwy, a pijany tym bardziej
I co? (co jest, co jest, co jest)
<EOST>
[Bridge: Quebonafide/Wac Toja]
Każdy bezsens ma swój sens
Bo bezsensu nie ma sensu
Choć jest milion lepszych miejsc
Budzę się na swoim miejscu
Chodzę w srebrze i złocie(w mieście gdzie)
Widzisz biedę i popęd(zabierzcie je)
Znowu mierzą mnie wzrokiem, (wreszcie chcę)
Chcę skończyć z tym, skończyć z tym, skończyć z tym, skończyć z tym więzieniem
<EOST>
[Bridge: Wac Toja]
O panie, daj mi oczyścić duszę, ja czuję, że muszę
Jej taniec zmiata w pył każdy kruszec
O przed nią nie mogę uciec
Proszę zabierz, czego chciałem
W czym zatraciłem się ciałem
Bo wiem, że czekają mnie te wieczne katusze
<EOST>
[<RBEG>Refren: Wac Toja] x4
O, o, o wiem czekają mnie te wieczne katusze, o<REND>o<EOST>o",0
"Jak planety dwie
Zataczamy krąg
Tak odlegli, chociaż bliscy tak
Wolno toczy się
Dialog naszych rąk
Czy to wojny, czy pokoju znak
Niezbadany jest
Pragnień naszych splot
Trajektoria naszych marzeń snów
Czasami byle gest
Zmienia wszystko w lot
I nie trzeba nawet żadnych słów

Wenus, Mars
Dwie planety, ciała dwa
Wenus, Mars
Czy to się połączyć da
Wenus, Mars
Woda z ogniem, chłód i żar
Wenus, Mars
Czy to jest możliwe?

Tak kolejny wokół zataczamy krąg
Bliscy i dalecy zbyt
I choć napisano tyle mądrych ksiąg
Tej alchemii nie zna nikt

Wenus, Mars
Dwie planety, ciała dwa
Wenus, Mars
Czy to sie połączyć da?
Wenus, Mars
Woda z ogniem, chłód i żar
Wenus, Mars
Czy to jest możliwe<EOST>?",0
"Była sobie rzeczka, nad rzeką kładeczka
Obok niej mieszkała dziewczyna jak miód
<EOST>
I boginią była, gdy się w rzece myła
To był najpiękniejszy świata cud /2x
<EOST>
<RBEG>Ref.:
Hej dziewczyno miła, cóżeś uczyniła
Zawróciłaś w głowie, myśli dałaś złe
Tak Cię kochałem, skarby swoje dałem
A Ty wszystko gdy zabrałaś, porzuciłaś mnie (2 x)<REND>
<EOST>
Była sobie wróżka, a przy niej jabłuszka
Częstokroć chadzała tam dzieczyna w sad
<EOST>
Nieraz aż przysiadła, gdy jabłuszka jadła
Może gdy poproszę, jedno da /2x
<EOST>
<RBEG>Ref.:
Hej dziewczyno miła, cóżeś uczyniła
Zawróciłaś w głowie, myśli dałaś złe
Tak Cię kochałem, skarby swoje dałem
A Ty wszystko gdy zabrałaś, porzuciłaś mnie (2 x)<REND>
<EOST>
Było sobie słonko, spało za zasłonką
Którą utworzyło niebo z ślicznych chmur
<EOST>
Tak Cię ja, kochana, utulę do rana
Jeśli szczęście nam zaświeci znów /2x
<EOST>
<RBEG>Ref.:
Hej dziewczyno miła, cóżeś uczyniła
Zawróciłaś w głowie, myśli dałaś złe
Tak Cię kochałem, skarby swoje dałem
A Ty wszystko gdy zabrałaś, porzuciłaś mnie (2 <REND>x<EOST>)",1
"Spostrzegłem dzisiaj pierwszy siwy włos na twojej skroni
<EOST>
- Sen burzy nam...
- Panie Szcześniak, panie Szcześniak! [?], portier
- Dzień dobry, wie pan co, jestem zajęty
- Panie Szcześniak, jak panu idzie praca?
- No tak...
- Nie chcę panu przeszkadzać, ale zauważyłem że wrócił pan cały zakrwawiony. Czy wszystko z panem w porządku?
- Tak, proszę się nie martwić. Nieporozumienie
- Rozumiem, a jak pan ocenia swój pobyt?
- No tak średnio bym powiedział, w pokoju nade mną mam wrażenie jakby ktoś sztangą cały czas rzucał, a pode mną ktoś narzeka i narzeka i płacze cały czas. Ja tu chyba wie pan osiwieję ze stresu
- Hmm... rzeczywiście. Skroń jakby srebrniejsz<EOST>a",0
"Fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
<EOST>
Fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
<EOST>
Pięknie.
Rozmawia się całkiem nieźle
I podoba nam dotychczas każdy obejrzany film.
We mnie,
Problem jest na pewno we mnie,
Nie doszukuj się go w sobie,
W tobie wszystko jest okay.
<EOST>
Może dasz się znać po tym,
Weź mnie znajdź potem,
Dziś nie chcę popłynąć, bo… 
<EOST>
Chętnie
Mogę złapać cię za rękę.
Jeśli chcesz, wyrzucę każdy przeterminowany sos.
A to śmieszne,
Nie rozumiem ciebie jeszcze.
Pani mama chciała, żebym więcej niż liceum miał.
<EOST>
Ale daj się znać po tym,
Gdzieś mnie znajdź potem.
Dziś nie chcę popłynąć, bo...
<EOST>
Fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
<EOST>
Nie
<EOST>
Fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
<EOST>
Nie
<EOST>
Pewnie,
Chciałbym ciebie słuchać więcej,
Tylko skoczę w jedno miejsce,
Potem może znajdę czas.
Wcześniej
Spotykałem cię codziennie,
Ale teraz, kiedy muszę,
Chętniej udałbym się spać.
<EOST>
Proszę daj się znać po tym,
Gdzieś mnie znajdź potem,
Dziś nie popłyniemy, bo...
<EOST>
Fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
<EOST>
Nie
<EOST>
Fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
Nie ma fal
<EOST>
Ni<EOST>e",0
"<RBEG>Ref: Ona jest fajna i taka słodka
Tuli się do mnie jak urocza kotka
Ona jest fajna i taka słodka
Nieosiągalna jak wygrana w totka

1. Widząc Cię płonę, usiądę sobie
Ruch swoich bioder kierujesz w moją stronę
Chodź do mnie kiss me, wzrokiem rozbieram
Patrzysz w me oczy, ten blask mnie onieśmiela

Zostań dziś ze mną, chcę Tobie mówić bejbe
Zostań dziś ze mną, a na zawsze z Tobą będę
Zostań dziś ze mną, Ty panią moją będziesz
Zaczaruj mnie, ja tego chcę i całuj tylko mnie

<RBEG>Ref: Ona jest fajna i taka słodka
Tuli się do mnie jak urocza kotka
Ona jest fajna i taka słodka
Nieosiągalna jak wygrana w totka

Zostań dziś ze mną, chcę Tobie mówić bejbe
Zostań dziś ze mną, a na zawsze z Tobą będę
Zostań dziś ze mną, Ty panią moją będziesz
Zaczaruj mnie, ja tego chcę i całuj tylko mnie

<RBEG>Ref: Ona jest fajna i taka słodka
Tuli się do mnie jak urocza kotka
Ona jest fajna i taka słodka
Nieosiągalna jak wygrana w totka / x2

2. Widząc Cię ciągle płonę, usiądę tutaj sobie
Ruch swoich bioder Ty kierujesz ciągle w moją stronę
Chodź do mnie kiss me bejbe, wzrokiem mnie rozbierasz bejbe
Patrzysz mi w oczy, ten blask mnie onieśmiela ciągle

Zostań dziś ze mną a na zawsze z Tobą będę
Zostań dziś ze mną teraz
Go go go

<RBEG>Ref: Ona jest fajna i taka słodka
Tuli się do mnie jak urocza kotka
Ona jest fajna i taka słodka
Nieosiągalna jak wygrana w totka / <REND><REND><REND><REND>x<EOST>2",1
"Zabłysła pierwsza gwiazda nad Koniną
I Turbacz otulił już śnieg
Mroźny wieczór nadchodzi
A tu Dziecię się rodzi
Jego serce jest, bielsze nad śnieg
Mroźny wieczór nadchodzi 
A tu Dziecię się rodzi
Jego serce jest bielsze nad śnieg
<EOST>
Spopod Tater jedzie do mnie mój przyjaciel
Znów przy stole popłynie mi łza 
Posiwiały mu skronie, zmarzło serce i dłonie
Ale zawsze on, w tę noc ze mną gra 
Posiwiały mu skronie, zmarzło serce i dłonie
Ale razem tu, w ten wieczór się gra
<EOST>
Trzeba wierzyć i brać sprawy prosto
Trzeba z siebie Małemu coś dać
Grajmy chłopcy weseli
Z serc złożonej kapeli
Głośno, pięknie bo na to nas stać 
Grajmy chłopcy weseli
Z serc złożonej kapeli
Głośno, pięknie bo na to nas stać 
<EOST>
Kajra w kuchni, od poranka już wnerwiona
Trzeba było kielicha jej wlać (A to można? Chłopie trzeba!!!)
Narobiła pierogów,
by spodobać się Bogu
Głaszcze synka choć
wyżera jej mak
Narobiła pierogów 
i podoba się Bogu
Głaszcze synka choć
wyżera jej mak 
<EOST>
A gdy tęsknie, puste miejsce jest przy stole 
Mój przyjaciel z gór mówi mi tak: (ha! teros prowde ci powie!)
że to Dziecię kto nie wie
Trzeba przyjąć do siebie
i usłyszysz głos
Tych, których tu brak
że to Dziecię kto nie wie
Trzeba przyjąć do siebie
i usłyszysz głos
Tych, których tu bra<EOST>k",1
"W kolorowej sukieneczce krząta się 
Raz po raz odwraca głowę 
Uśmiech śle 
Mógłbyś przysiąc że 
Widziałeś wczoraj skrzydła jej 
Jak je chowała pod sukienką 
Lecz ona 
<EOST>
To nie ptak czy nie widzisz? 
To nie jest ptak 
Ona to nie ptak 
To nie jest ptak czy nie widzisz? 
<EOST>
Kocham ciebie mówi każdy jej mały ruch 
Lecz ty wśród kolorowych falban szukasz piór 
Bo jesteś pewien że 
Wczoraj widziałeś skrzydeł cień 
Dlatego klatkę zbudowałeś 
Lecz ona 
<EOST>
To nie ptak czy nie widzisz? 
To nie jest ptak 
Ona to nie ptak 
To nie jest ptak czy nie widzisz? 
<EOST>
Tego dnia, gdy ciemność skradnie serce ci 
Ona w oknie będzie śmiać się lecz przez łzy 
Rozpuści czarność włosów i 
Zmieniona w kruka skoczy by 
Za chwilę oknem tym powrócić tu 
lecz jako 
<EOST>
Rajski ptak bo tak chciałeś 
Jako rajski ptak 
Rajski ptak 
Jako rajski ptak bo tak chciałeś<EOST>!",0
"[Zwrotka 1: Margaret]
Mama wolałaby w róż i w dur i luz
A mnie ciągnie do rapu w chuj, cóż
Może to nie pasuje już
Mówią za późno na bunt, ja w ringu kolejna z rund
U mnie w kraju ciągle pół na pół
Na południu bez Meksyku budujemy mur
W rytm tłuczenia schabu, śpiew domowych kur
Normalny Polski biały żur z białą kiełbasą, for sure

[<RBEG>Refren: Margaret]
Eh, eh, eh, eh, no future
No future, bo ktoś mnie wyklucza
Eh, eh, eh, eh, no future
No future, ja tutaj nie widzę jutra
Eh, eh, eh, eh, no future
No future, Europy czarne płuca
Eh, eh, eh, eh, no future
No future, ja tutaj nie widzę jutra

[Zwrotka 2: Margaret]
Disco polo tu na full leci z fur
Słoma leci z butów i spod kół
Moja Polska jest zmęczona rozkładaniem nóg
Słowami jak widłami przerzucamy gnój
Miał być letniak, a nie znowu wkurw
Kolejna zwrotka, że nie dobrze mi jest tu
Lepsze jutro znów, zataczasz się jak żul
Czas wymienić polski złoty na funt

[<RBEG>Refren: Margaret]
Eh, eh, eh, eh, no future
No future, już mnie to nie rusza
Eh, eh, eh, eh, no future
No future, ja tutaj nie widzę jutra
Eh, eh, eh, eh, no future
No future, Europy czarne płuca
Eh, eh, eh, eh, no future
No future, ja tutaj nie widzę jutra

[Zwrotka 3: Kukon]
Niepewnie czuję się, mam w kieszeni dolary
I piguły dwie i trochę trawy, bo stresuję się
CCTV obserwuje mnie, obserwuje mnie państwo
Niewiele może zdziwić mnie, chłopaki ciągle walczą
Jestem Polakiem, na trzepaku robię flachę z małolatem
Jestem graczem, jestem typem, co nie płacze
Chociaż boli mnie, jak płaczesz, chociaż czuję, że coś tracę
To poczuję, jak to stracę, biorę mocno ją jak facet
Moja Polska jest głodna i wraca najebana
Moja Polska jest wolna i nie może najarać się
Ja nie znam prawa, ale nie każ mi umierać
Nie mam wyboru, a więc jak mamy wybierać?
I szampany znów strzelają, bo wygrywam, wiesz?
I się bawimy po kasynach, resetuję łeb
Przechlane ryje są czerwone, biała koka w tle
Stawiam wszystko na czarne, niech się, kurwa, tu dzieje, co chce

[<RBEG>Refren: Margaret]
Eh, eh, eh, eh, no future
No future, już mnie to nie rusza
Eh, eh, eh, eh, no future
No future, ja tutaj nie widzę jutra
Eh, eh, eh, eh, no future
No future, Europy czarne płuca
Eh, eh, eh, eh, no future
No future, ja tutaj nie widzę jutra

[Outro: Margaret]
No future
No future
Ja tutaj nie widzę jut<REND><REND><REND>r<EOST>a",0
"W miejscu w którym znikam na noc statystyka to wrogi antonim
Bo zakładając coś w nim najczęściej kończysz goły
Byleby rozbić stoły jak pierdolony Jaruzelski
Nie mogę się odsłonić podczas gierki jak Jakub Kosecki
Śladów depresji nie znajdziesz po geodezji
Odkuwam się dopóki sztos jest ciepły, 
Los jest ślepy, ale uśmiecha się do mnie jak Ray Charles
Tu ludzkie oczy mówią tylko jedno - gdzie hajs?
Gram dopóki trzymam w garści kości
Tyle lat uczę te rączki niezdarności
Moje Życie to poker, ukartowany spektakl
Co jest kotek, myślałaś, że życie to czat ruletka?
To emocje, flota, i szukanie asów morda
Życie to wojna talią tarota, przetasuj, rozdaj.
<EOST>
ref
Odejdę pusty i to trochę marność ,
ale chcę się czuć jakbym obrabował Monte Carlo, Monte Carlo
Odejdę pusty i to trochę marność ,
ale na razie muszę tutaj swoje zgarnąć , swoje zgarnąć
<EOST>
 2) Zaczynam ranki w kabinie, kończę noce w kasynie
Może coś się nawinie, może coś się nawinie 
Gdzie jest mój jebany kwit? 
Chyba znowu nakręciłem remake Cincinatti Kid
Szkło za lepsze czasy, za lepsze pasy
Los jest ślepy, ale zrobimy mu Epi-Lasik
Temat klasyk, tutaj każda moneta
Maluje lepsze chwile, niż na obrazach Monneta
A trzeba robić swoje, zarobić swoje
W miejscu w którym człowiek człowiekowi bilonem
O hajs gra się trochę trudniej niż na nintendo
A chcę kupić Arsenal Londyn i kazać im grać w baseball
Sedno przy stole to wyjść w porę na plus
Przy kartach nie pasuje jak Torres do The Blues
Chuj w to co dzisiaj mi biorytmy wróżą
Znów wychodzę z małą fortuną, szkoda, że przyszedłem z dużą
Szkoda, że przyszedłem z dużą.
<EOST>
Muflon
 Ziemia kręci się, lecz nie może non stop, więc...
co jak przestanie? jak to co? no more bets!
apokalipsę tak byśmy widzieli faktycznie,
teraz rewind! patent z ""Odysei kosmicznej"",
szybki powrót do początków, gdy Adam miał Ewę,
bo w końcu Eden to Hazard, ale czy hazard to Eden?
Nie no żart, nie będę tu prawił morałów,
życzę każdemu żeby rachunki opłacił mu nałóg,
na ekranie sześć okrągłych stołów - Phil Ivey,
tak jakby król Artur bawił się w speeddating,
Muflon, twój styl, jakbyś go sam określił?
trueschool? newschool? najczęściej tight aggressive,
grosz do grosza, ciągłe potyczki o pęngę,
deszcz pieniędzy? nie każdy Grosicki to Rainman,
 Pozdrawiam tych co wpadają nawet nad rankiem,
i chcą mieć trochę szczęścia jak Pharell z Daft Punkie<EOST>m",0
"1.Sen z oczu łzy me zmywają, w moim sercu ciągle pustka tkwi w około sie przytulają jak niedawno,niedawno ja i TY coś we mnie znów sie zbudziło to boli, kłuje jak ostry nóż zapomnieć chce co łączyło dwa serca, których nie ma już.

<RBEG>Ref.: Nie chce mieć Ciebie tylko w moich snach, w mych marzeniach prostych tak gdy Cie nie ma zimno, jest w moim sercu pada deszcz głośno krzycze kocham Cie,chociarz wiem nie słyszysz mnie po co liczyć puste dni, kiedy Ciebie nie ma w nich. 

2. Twój głos sie echem odbija i na zawsze bedzie już w myślach mych, dlaczego wciąż mnie omija szczęście,którym właśnie jesteś Ty. Nadzieja ma się wykrusza, że będziemy mogli znów razem być dlaczego to losu nie wzrusza, tęsknota znów powoduje łzy. 

<RBEG>Ref.: Nie chce mieć Ciebie tylko w moich snach, w mych marzeniach prostych tak gdy Cie nie ma zimno jest, w moim sercu pada deszcz głośno krzycze kocham Cię, chociarz wiem nie słyszysz mnie po co liczyć puste dni, kiedy CIebie nie ma w nich. (...) 

Nie chce mieć Ciebie tylko w moich snach, W mych marzeniach prostych tak gdy Cie nie ma zimno jest, w moim sercu pada deszcz głośno krzycze kocham Cie chociarz wiem nie słyszysz mnie po co liczyć puste dni, kiedy Ciebie nie ma w nich. 

Nie chce mieć Ciebie tylko w moich snach, w mych marzeniach prostych tak gdy Cie nie ma zimno jest, w moim sercu pada deszcz głośno krzycze kocham Cie chociarz wiem nie słyszysz mnie po co liczyć puste dni, kiedy Ciebie nie ma w nich.<REND><REND>.<EOST>.",1
"W pewien letni dzień zjawiła nagle się piosenka 
przyniesiona z wiatrem gdzieś z dalekich stron 
od tej pory już wypełnia życie me 
została ze mną, jest mi wierna na dobre i na złe
bawiąc się wesoło gdy smutek dręczy mnie 
ona się bawi razem ze mną lub pociesza mnie 
kto raz usłyszał ją to zawsze słuchać chce 
piosenki która się zjawiła w pewien letni dzień
<EOST>
Piosenko ma, piosenko niespokojna 
ty śpiewać chcesz co tylko w duszy gra 
najlepiej ci, gdy jesteś całkiem wolna 
naturę masz przekorną tak jak ja x2
<EOST>
W pewien letni dzień zjawiła nagle się piosenka 
przyniesiona z wiatrem gdzieś z dalekich stron 
od tej pory już wypełnia życie me 
została ze mną, jest mi wierna na dobre i na złe
<EOST>
Piosenka, którą znam naturę taką ma 
czy świeci słońce czy deszcz pada ona śpiewać chce 
nie jestem nigdy sam, bo ona ze mną jest 
piosenka która się zjawiła w pewien letni dzień
<EOST>
Piosenko ma, piosenko niespokojna 
ty śpiewać chcesz co tylko w duszy gra 
najlepiej ci, gdy jesteś całkiem wolna 
naturę masz przekorną tak jak ja x<EOST>2",1
"Zakochani, zakochani
Zawsze są na świecie sami
Nie słuchają dobrych rad
I nie widzą swoich wad
Zakochani, zakochani
Poszukują dróg nieznanych
I w pochmurne nawet dni
Wierzą, że los nie jest zły

<RBEG>Ref.:
Zakochani, zakochani
Dzisiaj wszystko mają w bani
Zakochani, zakochani
Teraz są uradowani (2 x)

Zakochani, zakochani
Nie zmieniają się z latami
I choć czas odmienia świat
Mają wciąż dwadzieścia lat
Zakochani, zakochani
Zawsze są na świecie sami
Nie słuchają dobrych rad
I nie widzą swoich wad

<RBEG>Ref.:
Zakochani, zakochani
Dzisiaj wszystko mają w bani
Zakochani, zakochani
Teraz są uradowani (2 x)

I choć czas odmienia świat
Mają po dwadzieścia lat
I w pochmurne nawet dni
Wierzą, że los nie jest zły

<RBEG>Ref.:
Zakochani, zakochani
Dzisiaj wszystko mają w bani
Zakochani, zakochani
Teraz są uradowani (2 <REND><REND><REND>x<EOST>)",1
"Tyle przyjaźni, tyle wspólnych tras
Tyle niewiedzy ile wiary
Nie było zdrady w nas
Czasami z Bogiem a czasami bez
Z fajnymi łobuziakami
Szukałem śmierci-wiem
To był prawdziwy chrzest
Był czas
Muzyka była dla nas wszystkich jak bóg
Było szaleństwo dusz
był czas
Muzyka była dla nas wszystkich jak bóg
Było szaleństwo dusz
<EOST>
Słońce pokonał cień
Słońce pokonał cień
<EOST>
Wsiadaliśmy w długie łodzie we mgle
I każdy płynął jak najdalej
Pogubiliśmy się
Były dni, były piękne dni
Teraz zostały mi zdjęcia przyjaciół
z zamkniętymi oczami
był czas
Muzyka była dla nas wszystkich jak bóg
było szaleństwo dusz <EOST>.",0
"smutki, tańczą w mej głowie
smutki, ich nie przegonie
przecież wiem,
lubią mnie
rządzi, moja histeria
rządzi to fanaberia
tonę w niej
kręci mnie
<EOST>
Duszki krążą wokół mnie
niech uciekają hen,
na kłódkę zamknę je 
<EOST>
duszki krążą wokół mnie
niech pójdą sobie precz
bez nich obejdę się
<EOST>
Serce płoń, niczym żywy ogień
nutko dzwoń, ułóż mi melodie
kwiatów woń niech do góry niesie mnie, 2x
no dalej
<EOST>
Problem, tańczy w mej głowie
Problem, nuży mnie trochę
dobrze wiem,
polubił mnie
Głosy, do ucha szepczące
Głosy te słowa mylące
mówią mi
za dużo ich
Duszki krążą wokół mnie
niech uciekają hen,
na kłódkę zamknę je 
Serce płoń, niczym żywy ogień
nutko dzwoń, ułóż mi melodie
kwiatów woń niech do góry niesie mnie, 2x
no dalej
<EOST>

Wszystko wali się a ja nie mogę biec
może ten deszcz udaje łze
minie ten sen
i będzie okay 2x
<EOST>
Serce płoń, niczym żywy ogień
nutko dzwoń, ułóż mi melodie
kwiatów woń niech do góry niesie mnie, 2x
no dalej
<EOST>
Wszystko wali się a ja nie mogę biec
może ten deszcz udaje łze
minie ten sen
i będzie okay 2<EOST>x",0
"Z Toba powitam wczesny swit, 
dotykiem Cie obudze. 
Jestes ma......tecza nut... 
...na pieciolinii dnia. 
Jedno pytanie tylko mam, 
ktore banalnie brzmi: 
Czy bedziesz dla mnie znow natchnieniem? 
To mozesz tylko Ty! 

<RBEG>Ref. 
Muzyka moja jestes Ty . 
Muzyke spijam z Twoich ust. 
Muzyka trwam! 
O baby your my life, your my life tonight. / BIS 

W blekicie oczu Twych widze ja 
W zrenicach tli sie plomien 
Cala Ty......dzwieczysz jak... 
...niepowtarzalny ton. 
Swiat z Toba budzi zachwyt, gdy 
z muzyka lacze Cie. 
Ty kazdym ruchem ja wyzwalasz, 
nawet usmiechem swym. 

Muzyka moja jestes Ty. 
Muzyke spijam z Twoich ust. 
Muzyka... muzyka....muzyka.... trwam! 
o baby your my life. / BI<REND>S<EOST>
",1
